obs_id,truck_id,route,origin,destination,loaded,payload_t,total_distance_km,max_gradient_pct,surface_factor,shift_hour,congestion_level,failure_active,travel_time_min
1555,T04,S4_D2,S4,D2,1,177.5,6.638,1.49,1.35,7.75,4,0,31.41
1556,T06,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,0.35,2,0,16.35
1557,T06,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,1.83,3,0,17.05
1558,T10,S2_CR,S2,CR,1,206.8,8.334,1.39,1.15,0.12,1,0,27.13
1559,T08,S3_D2,S3,D2,1,198.9,6.362,1.39,1.35,10.33,0,0,27.19
1560,T04,S3_CR,S3,CR,1,189.6,8.135,1.57,1.15,5.96,4,0,23.42
1561,T07,S4_CR,S4,CR,1,188.0,9.692,1.49,1.15,6.25,5,0,29.33
1562,T10,S4_CR,S4,CR,1,185.2,9.692,1.49,1.15,11.16,1,0,27.94
1563,T06,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,5.53,4,0,23.0
1564,T07,S4_CR,S4,CR,1,188.9,9.692,1.49,1.15,2.84,1,0,29.4
1565,T03,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,11.5,2,0,21.93
1566,T05,S2_CR,S2,CR,1,209.8,8.334,1.39,1.15,6.61,8,0,33.53
1567,T06,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,4.2,3,0,21.72
1568,T03,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,2.93,0,0,20.28
1569,T06,S4_CR,S4,CR,1,154.4,9.692,1.49,1.15,10.69,3,0,29.21
1570,T01,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,3.33,1,0,21.41
1571,T06,S2_CR,S2,CR,1,208.8,8.334,1.39,1.15,2.51,1,0,27.23
1572,T08,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,4.3,1,0,18.81
1573,T03,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,6.83,6,0,24.24
1574,T05,S4_CR,S4,CR,1,206.8,9.692,1.49,1.15,0.15,1,0,27.94
1575,T08,S2_CR,S2,CR,1,203.7,8.334,1.39,1.15,6.01,3,0,32.52
1576,T08,S4_D2,S4,D2,1,190.0,6.638,1.49,1.35,2.22,1,0,29.07
1577,T04,S4_CR,S4,CR,1,178.2,9.692,1.49,1.15,8.63,1,0,26.88
1578,T03,S4_CR,S4,CR,1,192.0,9.692,1.49,1.15,11.84,3,0,27.89
1579,T04,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,9.43,1,0,16.26
1580,T06,S4_CR,S4,CR,1,191.3,9.692,1.49,1.15,2.24,1,0,24.98
1581,T01,S4_D2,S4,D2,1,203.0,6.638,1.49,1.35,5.32,0,1,31.56
1582,T05,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,11.33,1,0,21.19
1583,T10,S4_D2,S4,D2,1,215.8,6.638,1.49,1.35,9.13,5,1,36.94
1584,T03,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,7.16,7,0,27.43
1585,T06,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,11.12,0,0,19.64
1586,T09,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,6.35,1,0,21.15
1587,T09,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,7.32,1,0,22.98
1588,T08,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,1.19,3,0,25.75
1589,T03,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,10.77,0,0,21.1
1590,T05,S4_D2,S4,D2,1,204.7,6.638,1.49,1.35,7.86,2,0,26.49
1591,T05,S2_CR,S2,CR,1,210.4,8.334,1.39,1.15,10.73,4,0,29.49
1592,T06,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,2.34,0,0,21.4
1593,T05,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,9.28,1,0,19.85
1594,T02,S4_D2,S4,D2,1,178.7,6.638,1.49,1.35,0.43,2,0,30.45
1595,T02,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,11.68,1,0,22.4
1596,T06,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,0.58,4,0,23.84
1597,T07,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,2.93,4,0,22.32
1598,T07,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,10.83,0,0,21.35
1599,T01,S4_CR,S4,CR,1,187.3,9.692,1.49,1.15,0.31,3,0,30.1
1600,T05,S4_D2,S4,D2,1,189.9,6.638,1.49,1.35,5.66,7,0,33.28
1601,T09,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,5.28,5,0,24.33
1602,T01,S3_CR,S3,CR,1,175.6,8.135,1.57,1.15,5.68,5,0,25.26
1603,T09,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,9.13,2,0,25.85
1604,T09,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,8.66,0,0,21.24
1605,T06,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,1.79,4,0,25.59
1606,T06,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,2.02,1,0,21.64
1607,T01,S4_D2,S4,D2,1,211.3,6.638,1.49,1.35,1.62,6,0,30.04
1608,T07,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,11.89,1,0,22.67
1609,T04,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,11.57,2,0,16.7
1610,T03,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,10.62,1,0,23.13
1611,T07,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,6.19,3,0,23.77
1612,T08,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,8.33,2,0,23.61
1613,T09,S3_CR,S3,CR,1,215.9,8.135,1.57,1.15,9.22,4,0,23.44
1614,T08,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,4.16,2,1,24.14
1615,T06,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,10.1,3,0,23.12
1616,T07,S2_CR,S2,CR,1,177.9,8.334,1.39,1.15,4.68,4,1,34.36
1617,T06,S4_CR,S4,CR,1,216.4,9.692,1.49,1.15,6.3,1,0,25.93
1618,T05,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,8.11,3,0,23.53
1619,T09,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,3.23,1,0,21.86
1620,T06,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,4.23,3,0,16.95
1621,T02,S4_D2,S4,D2,1,196.1,6.638,1.49,1.35,3.69,1,0,25.44
1622,T04,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,4.12,1,0,21.9
1623,T08,S3_D2,S3,D2,1,192.3,6.362,1.39,1.35,6.24,4,0,28.31
1624,T10,S4_CR,S4,CR,1,195.5,9.692,1.49,1.15,2.26,0,0,27.93
1625,T04,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,2.97,7,0,24.11
1626,T06,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,1.69,3,0,18.39
1627,T07,S3_CR,S3,CR,1,187.2,8.135,1.57,1.15,11.73,3,0,23.28
1628,T04,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,10.03,2,0,22.16
1629,T09,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,11.63,2,0,26.62
1630,T09,S4_D2,S4,D2,1,220.0,6.638,1.49,1.35,5.45,4,0,30.22
1631,T06,S3_CR,S3,CR,1,191.9,8.135,1.57,1.15,9.71,2,0,22.67
1632,T07,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,3.06,2,0,21.58
1633,T04,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,5.36,1,0,19.88
1634,T04,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,5.79,6,0,24.34
1635,T03,S4_D2,S4,D2,1,196.9,6.638,1.49,1.35,6.77,6,0,30.88
1636,T07,S4_D2,S4,D2,1,184.8,6.638,1.49,1.35,8.57,4,0,29.12
1637,T02,S3_D2,S3,D2,1,189.8,6.362,1.39,1.35,4.69,2,0,28.06
1638,T03,S1_CR,S1,CR,1,180.1,8.767,0.8,1.15,5.04,3,0,28.95
1639,T05,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,4.96,0,0,18.87
1640,T03,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,0.88,2,0,24.05
1641,T08,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,11.05,2,0,20.96
1642,T07,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,4.73,1,0,16.84
1643,T07,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,0.35,2,0,22.88
1644,T08,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,9.38,2,0,22.7
1645,T06,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,10.89,3,0,17.14
1646,T01,S3_D2,S3,D2,1,193.2,6.362,1.39,1.35,10.91,5,0,28.37
1647,T09,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,10.61,3,0,17.52
1648,T08,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,9.41,4,0,24.32
1649,T05,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,10.53,0,0,17.66
1650,T05,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,5.18,5,0,19.99
1651,T04,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,1.75,2,0,16.92
1652,T05,S1_CR,S1,CR,1,190.3,8.767,0.8,1.15,3.79,5,0,31.56
1653,T04,S4_D2,S4,D2,1,186.5,6.638,1.49,1.35,9.56,1,0,26.59
1654,T01,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,5.3,8,0,28.14
1655,T01,S3_D2,S3,D2,1,211.1,6.362,1.39,1.35,8.38,1,0,26.71
1656,T07,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,7.85,4,0,22.38
1657,T03,S1_CR,S1,CR,1,188.1,8.767,0.8,1.15,5.66,3,0,31.49
1658,T06,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,8.27,0,0,17.03
1659,T02,S4_CR,S4,CR,1,205.8,9.692,1.49,1.15,7.56,1,0,28.56
1660,T08,S1_CR,S1,CR,1,192.8,8.767,0.8,1.15,0.15,0,0,24.84
1661,T05,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,9.04,3,0,23.4
1662,T09,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,0.34,2,0,21.85
1663,T04,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,4.6,1,0,20.58
1664,T05,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,5.37,3,0,17.07
1665,T03,S4_CR,S4,CR,1,194.5,9.692,1.49,1.15,0.32,1,0,28.53
1666,T01,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,1.54,2,0,23.24
1667,T05,S2_CR,S2,CR,1,169.5,8.334,1.39,1.15,11.06,2,0,27.66
1668,T07,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,0.43,2,0,21.48
1669,T02,S1_CR,S1,CR,1,220.0,8.767,0.8,1.15,4.11,3,0,27.69
1670,T08,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,1.37,0,0,20.21
1671,T10,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,2.72,0,1,26.01
1672,T02,S1_CR,S1,CR,1,183.9,8.767,0.8,1.15,4.48,4,0,28.06
1673,T07,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,5.7,6,0,27.98
1674,T09,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,8.57,2,0,22.23
1675,T09,S1_CR,S1,CR,1,218.2,8.767,0.8,1.15,8.08,2,0,26.9
1676,T04,S3_D2,S3,D2,1,182.8,6.362,1.39,1.35,10.7,2,0,25.03
1677,T01,S3_D2,S3,D2,1,187.8,6.362,1.39,1.35,9.55,1,0,26.67
1678,T09,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,6.32,3,0,24.15
1679,T03,S3_D2,S3,D2,1,210.4,6.362,1.39,1.35,10.71,1,0,25.79
1680,T07,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,1.24,2,0,20.21
1681,T05,S3_CR,S3,CR,1,220.0,8.135,1.57,1.15,9.7,2,1,28.63
1682,T04,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,8.05,3,0,22.75
1683,T06,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,10.06,2,0,23.73
1684,T09,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,4.75,5,0,25.5
1685,T07,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,3.54,3,0,22.08
1686,T09,S3_D2,S3,D2,1,217.6,6.362,1.39,1.35,11.97,4,0,28.65
1687,T02,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,2.74,2,0,22.95
1688,T10,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,10.2,0,0,19.48
1689,T01,S1_CR,S1,CR,1,202.5,8.767,0.8,1.15,3.47,1,0,27.07
1690,T09,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,4.44,3,0,19.83
1691,T08,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,5.86,4,0,23.4
1692,T08,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,4.72,1,0,21.26
1693,T06,S4_CR,S4,CR,1,182.8,9.692,1.49,1.15,0.95,1,0,30.21
1694,T09,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,7.17,4,0,18.98
1695,T10,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,2.24,3,0,23.09
1696,T06,S2_CR,S2,CR,1,207.0,8.334,1.39,1.15,2.41,2,0,28.93
1697,T08,S4_D2,S4,D2,1,203.1,6.638,1.49,1.35,0.39,2,0,28.59
1698,T02,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,6.64,3,0,22.45
1699,T06,S4_D2,S4,D2,1,191.1,6.638,1.49,1.35,9.53,2,0,27.47
1700,T06,S4_CR,S4,CR,1,175.3,9.692,1.49,1.15,1.49,0,0,25.42
1701,T08,S3_D2,S3,D2,1,193.1,6.362,1.39,1.35,1.56,3,0,26.29
1702,T09,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,10.37,3,0,23.97
1703,T04,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,0.72,1,0,21.57
1704,T10,S3_D2,S3,D2,1,176.6,6.362,1.39,1.35,3.91,2,0,27.34
1705,T04,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,2.0,2,0,17.74
1706,T02,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,2.03,2,0,23.68
1707,T06,S1_CR,S1,CR,1,199.1,8.767,0.8,1.15,8.89,1,0,26.65
1708,T09,S1_CR,S1,CR,1,197.6,8.767,0.8,1.15,0.99,3,0,30.25
1709,T03,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,8.67,2,0,16.16
1710,T01,S2_CR,S2,CR,1,174.2,8.334,1.39,1.15,6.63,4,1,40.4
1711,T09,S3_D2,S3,D2,1,197.3,6.362,1.39,1.35,10.63,2,0,26.16
1712,T09,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,3.5,4,1,27.04
1713,T06,S3_D2,S3,D2,1,183.6,6.362,1.39,1.35,11.88,3,0,28.55
1714,T06,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,1.05,2,0,19.44
1715,T08,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,6.56,7,0,28.24
1716,T01,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,5.89,2,0,23.22
1717,T03,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,8.87,2,0,21.3
1718,T08,S3_D2,S3,D2,1,198.5,6.362,1.39,1.35,11.45,2,0,30.56
1719,T01,S1_CR,S1,CR,1,184.6,8.767,0.8,1.15,1.2,1,0,28.33
1720,T09,S3_CR,S3,CR,1,191.9,8.135,1.57,1.15,7.61,4,1,29.87
1721,T10,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,5.1,2,0,22.14
1722,T09,S2_CR,S2,CR,1,196.3,8.334,1.39,1.15,9.61,1,0,27.94
1723,T01,S4_D2,S4,D2,1,220.0,6.638,1.49,1.35,8.83,1,0,29.18
1724,T09,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,6.56,8,0,26.61
1725,T06,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,11.73,2,0,16.52
1726,T09,S2_CR,S2,CR,1,202.6,8.334,1.39,1.15,5.53,6,0,32.49
1727,T01,S2_CR,S2,CR,1,188.6,8.334,1.39,1.15,2.42,0,0,27.18
1728,T02,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,3.61,1,0,22.7
1729,T09,S1_CR,S1,CR,1,203.5,8.767,0.8,1.15,7.43,1,0,28.62
1730,T03,S3_CR,S3,CR,1,187.6,8.135,1.57,1.15,9.76,3,0,23.43
1731,T10,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,3.47,3,0,24.18
1732,T03,S4_D2,S4,D2,1,220.0,6.638,1.49,1.35,1.46,1,0,28.77
1733,T08,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,0.87,3,0,23.66
1734,T04,S3_CR,S3,CR,1,180.3,8.135,1.57,1.15,2.79,0,0,20.42
1735,T08,S1_CR,S1,CR,1,220.0,8.767,0.8,1.15,9.09,2,0,31.61
1736,T02,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,9.11,4,0,23.98
1737,T04,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,5.14,7,0,26.91
1738,T04,S4_D2,S4,D2,1,186.8,6.638,1.49,1.35,3.76,4,0,29.63
1739,T10,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,10.76,3,0,16.34
1740,T10,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,2.72,5,0,24.96
1741,T09,S4_CR,S4,CR,1,185.3,9.692,1.49,1.15,4.7,3,0,26.01
1742,T05,S2_CR,S2,CR,1,192.1,8.334,1.39,1.15,7.38,6,0,32.65
1743,T09,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,4.13,6,0,23.48
1744,T04,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,7.8,4,0,23.97
1745,T03,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,5.98,5,0,23.93
1746,T01,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,2.61,2,0,22.95
1747,T09,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,4.92,2,0,20.54
1748,T06,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,11.94,2,0,21.49
1749,T08,S4_D2,S4,D2,1,195.1,6.638,1.49,1.35,3.91,0,0,22.17
1750,T04,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,2.01,0,0,22.93
1751,T01,S1_CR,S1,CR,1,187.6,8.767,0.8,1.15,3.46,2,0,30.68
1752,T08,S3_CR,S3,CR,1,195.0,8.135,1.57,1.15,10.25,2,0,20.85
1753,T07,S3_D2,S3,D2,1,216.0,6.362,1.39,1.35,5.88,1,0,24.23
1754,T08,S1_CR,S1,CR,1,187.8,8.767,0.8,1.15,4.08,2,0,28.48
1755,T07,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,9.34,3,1,32.1
1756,T09,S3_D2,S3,D2,1,194.9,6.362,1.39,1.35,4.42,0,0,25.1
1757,T02,S3_CR,S3,CR,1,193.7,8.135,1.57,1.15,2.07,2,0,20.19
1758,T05,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,1.64,0,0,16.16
1759,T04,S4_CR,S4,CR,1,191.3,9.692,1.49,1.15,3.37,2,0,27.23
1760,T01,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,11.76,3,0,25.96
1761,T10,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,3.73,3,1,28.07
1762,T06,S3_CR,S3,CR,1,179.8,8.135,1.57,1.15,0.79,3,0,20.79
1763,T03,S4_CR,S4,CR,1,212.0,9.692,1.49,1.15,6.38,5,0,28.49
1764,T05,S3_D2,S3,D2,1,201.0,6.362,1.39,1.35,0.05,0,0,26.12
1765,T01,S3_CR,S3,CR,1,185.6,8.135,1.57,1.15,10.28,2,0,22.94
1766,T03,S3_D2,S3,D2,1,220.0,6.362,1.39,1.35,1.33,3,0,27.97
1767,T04,S3_CR,S3,CR,1,193.2,8.135,1.57,1.15,10.46,4,1,26.34
1768,T10,S3_CR,S3,CR,1,215.4,8.135,1.57,1.15,11.07,1,0,19.07
1769,T08,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,4.1,1,0,16.26
1770,T03,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,11.59,4,0,25.36
1771,T08,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,2.6,0,0,20.09
1772,T05,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,4.98,3,0,19.22
1773,T09,S3_CR,S3,CR,1,194.1,8.135,1.57,1.15,8.51,5,0,22.31
1774,T01,S4_D2,S4,D2,1,185.9,6.638,1.49,1.35,10.23,1,0,22.71
1775,T07,S1_CR,S1,CR,1,184.7,8.767,0.8,1.15,5.66,2,0,30.45
1776,T08,S2_CR,S2,CR,1,192.2,8.334,1.39,1.15,3.56,3,0,29.71
1777,T10,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,6.64,3,0,22.04
1778,T02,S4_CR,S4,CR,1,193.2,9.692,1.49,1.15,1.78,3,0,28.61
1779,T07,S3_D2,S3,D2,1,176.7,6.362,1.39,1.35,1.88,2,0,26.38
1780,T09,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,2.37,3,0,22.74
1781,T10,S4_D2,S4,D2,1,199.6,6.638,1.49,1.35,5.28,2,0,27.24
1782,T10,S3_D2,S3,D2,1,220.0,6.362,1.39,1.35,10.32,2,0,28.41
1783,T09,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,9.5,3,0,22.25
1784,T02,S3_CR,S3,CR,1,210.2,8.135,1.57,1.15,11.88,4,0,24.6
1785,T03,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,11.7,1,0,21.8
1786,T08,S2_CR,S2,CR,1,178.7,8.334,1.39,1.15,11.61,0,0,28.44
1787,T08,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,0.47,1,0,21.41
1788,T10,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,6.9,3,0,18.54
1789,T04,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,11.26,4,0,24.42
1790,T05,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,10.55,2,0,21.02
1791,T06,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,11.78,1,0,22.65
1792,T09,S3_CR,S3,CR,1,170.2,8.135,1.57,1.15,1.16,1,0,20.29
1793,T05,S2_CR,S2,CR,1,198.3,8.334,1.39,1.15,3.77,4,0,28.39
1794,T10,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,9.9,3,0,23.07
1795,T01,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,6.28,8,0,28.52
1796,T07,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,2.83,4,0,25.32
1797,T07,S3_D2,S3,D2,1,212.8,6.362,1.39,1.35,3.52,1,0,29.34
1798,T04,S4_CR,S4,CR,1,184.1,9.692,1.49,1.15,6.03,8,0,31.21
1799,T08,S3_CR,S3,CR,1,214.8,8.135,1.57,1.15,11.13,3,0,23.36
1800,T01,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,0.02,4,0,23.96
1801,T10,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,7.99,3,0,23.35
1802,T02,S4_CR,S4,CR,1,187.8,9.692,1.49,1.15,9.52,1,0,26.36
1803,T08,S4_D2,S4,D2,1,219.1,6.638,1.49,1.35,3.05,1,0,24.65
1804,T05,S2_CR,S2,CR,1,170.6,8.334,1.39,1.15,1.06,1,0,24.34
1805,T10,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,11.39,0,0,23.63
1806,T09,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,2.47,0,0,24.61
1807,T06,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,0.21,1,0,20.92
1808,T08,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,5.51,4,0,22.18
1809,T10,S4_D2,S4,D2,1,196.3,6.638,1.49,1.35,4.37,2,0,29.06
1810,T06,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,7.29,6,0,21.34
1811,T09,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,8.2,2,0,22.6
1812,T05,S3_CR,S3,CR,1,208.2,8.135,1.57,1.15,3.12,3,0,23.21
1813,T03,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,0.85,3,0,21.7
1814,T04,S4_D2,S4,D2,1,192.1,6.638,1.49,1.35,10.16,1,0,28.28
1815,T03,S2_CR,S2,CR,1,206.9,8.334,1.39,1.15,1.8,3,0,29.21
1816,T01,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,4.8,2,1,31.87
1817,T04,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,10.7,3,0,17.56
1818,T08,S4_D2,S4,D2,1,201.9,6.638,1.49,1.35,0.9,3,0,30.3
1819,T04,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,10.64,2,0,23.67
1820,T03,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,6.54,3,0,23.21
1821,T06,S4_CR,S4,CR,1,172.8,9.692,1.49,1.15,6.56,4,0,29.49
1822,T02,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,6.64,7,1,39.05
1823,T07,S2_CR,S2,CR,1,171.8,8.334,1.39,1.15,5.09,4,0,26.85
1824,T07,S3_CR,S3,CR,1,199.1,8.135,1.57,1.15,1.37,0,0,17.56
1825,T02,S3_CR,S3,CR,1,189.9,8.135,1.57,1.15,4.83,0,0,20.19
1826,T06,S2_CR,S2,CR,1,202.2,8.334,1.39,1.15,11.04,0,0,25.33
1827,T06,S1_CR,S1,CR,1,199.2,8.767,0.8,1.15,1.27,3,0,30.15
1828,T04,S4_CR,S4,CR,1,210.3,9.692,1.49,1.15,4.49,2,1,35.35
1829,T06,S3_CR,S3,CR,1,199.6,8.135,1.57,1.15,7.3,4,1,31.42
1830,T08,S2_CR,S2,CR,1,174.3,8.334,1.39,1.15,7.57,1,0,26.56
1831,T09,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,5.62,4,0,20.32
1832,T03,S3_CR,S3,CR,1,213.1,8.135,1.57,1.15,9.78,3,0,23.0
1833,T04,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,1.75,2,0,24.26
1834,T07,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,9.92,0,0,16.37
1835,T01,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,10.14,4,0,25.2
1836,T02,S4_CR,S4,CR,1,196.6,9.692,1.49,1.15,6.02,5,1,41.83
1837,T01,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,7.43,5,0,26.72
1838,T01,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,7.37,3,0,24.11
1839,T01,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,7.52,2,0,23.5
1840,T06,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,6.92,2,0,20.64
1841,T10,S3_D2,S3,D2,1,179.8,6.362,1.39,1.35,2.47,2,0,25.67
1842,T09,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,4.49,3,0,16.83
1843,T05,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,5.46,5,0,27.12
1844,T06,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,0.39,0,0,18.25
